Index,Price
110506,7666
110508,6904
110509,9646
110510,3200
110511,2917
110512,11538
110513,8636
110514,14000
110515,4478
110517,5728
110519,3200
110520,3676
110521,2228
110522,7737
110523,6189
110524,10614
110526,3090
110527,4000
110528,3835
110529,3827
110530,4521
110531,15249
110532,2976
110533,4792
110534,6182
110535,3793
110536,7666
110538,6904
110539,9646
110540,3200
110541,2917
110542,11538
110543,8636
110544,14000
110545,4478
110547,5728
110549,3200
110550,3676
110551,2228
110552,7737
110553,6189
110554,10614
110556,3090
110557,4000
110558,3835
110559,3827
110560,4521
110561,15249
110562,2976
110563,4792
110564,6182
110565,3793
110566,7666
110568,6904
110569,9646
110570,3200
110571,2917
110572,11538
110573,8636
110574,14000
110575,4478
110577,5728
110579,3200
110580,3676
110581,2228
110582,7737
110583,6189
110584,10614
110586,3090
110587,4000
110588,3835
110589,3827
110590,4521
110591,15249
110592,2976
110593,4792
110594,6182
110595,3793
110596,7666
110598,6904
110599,9646
110600,3200
110601,2917
110602,11538
110603,8636
110604,14000
110605,4478
110607,5728
110609,3200
110610,3676
110611,2228
110612,7737
110613,6189
110614,10614
110616,3090
110617,4000
110618,3835
110619,3827
110620,4521
110621,15249
110622,2976
110623,4792
110624,6182
110625,3793
110626,7666
110628,6904
110629,9646
110630,3200
110631,2917
110632,11538
110633,8636
110634,14000
110635,4478
110637,5728
110639,3200
110640,3676
110641,2228
110642,7737
110643,6189
110644,10614
110646,3090
110647,4000
110648,3835
110649,3827
110650,4521
110651,15249
110652,2976
110653,4792
110654,6182
110655,3793
110656,7666
110658,6904
110659,9646
110660,3200
110661,2917
110662,11538
110663,8636
110664,14000
110665,4478
110667,5728
110669,3200
110670,3676
110671,2228
110672,7737
110673,6189
110674,10614
110676,3090
110677,4000
110678,3835
110679,3827
110680,4521
110681,15249
110682,2976
110683,4792
110684,6182
110685,3793
110686,7666
110688,6904
110689,9646
110690,3200
110691,2917
110692,11538
110693,8636
110694,14000
110695,4478
110697,5728
110699,3200
110700,3676
110701,2228
110702,7737
110703,6189
110704,10614
110706,3090
110707,4000
110708,3835
110709,3827
110710,4521
110711,15249
110712,2976
110713,4792
110714,6182
110715,3793
110716,7666
110718,6904
110719,9646
110720,3200
110721,2917
110722,11538
110723,8636
110724,14000
110725,4478
110727,5728
110729,3200
110730,3676
110731,2228
110732,7737
110733,6189
110734,10614
110736,3090
110737,4000
110738,3835
110739,3827
110740,4521
110741,15249
110742,2976
110743,4792
110744,6182
110745,3793
110746,7666
110748,6904
110749,9646
110750,3200
110751,2917
110752,11538
110753,8636
110754,14000
110755,4478
110757,5728
110759,3200
110760,3676
110761,2228
110762,7737
110763,6189
110764,10614
110766,3090
110767,4000
110768,3835
110769,3827
110770,4521
110771,15249
110772,2976
110773,4792
110774,6182
110775,3793
110776,7666
110778,6904
110779,9646
110780,3200
110781,2917
110782,11538
110783,8636
110784,14000
110785,4478
110787,5728
110789,3200
110790,3676
110791,2228
110792,7737
110793,6189
110794,10614
110796,3090
110797,4000
110798,3835
110799,3827
110800,4521
110801,15249
110802,2976
110803,4792
110804,6182
110805,3793
110806,7666
110808,6904
110809,9646
110810,3200
110811,2917
110812,11538
110813,8636
110814,14000
110815,4478
110817,5728
110819,3200
110820,3676
110821,2228
110822,7737
110823,6189
110824,10614
110826,3090
110827,4000
110828,3835
110829,3827
110830,4521
110831,15249
110832,2976
110833,4792
110834,6182
110835,3793
110836,7666
110838,6904
110839,9646
110840,3200
110841,2917
110842,11538
110843,8636
110844,14000
110845,4478
110847,5728
110849,3200
110850,3676
110851,2228
110852,7737
110853,6189
110854,10614
110856,3090
110857,4000
110858,3835
110859,3827
110860,4521
110861,15249
110862,2976
110863,4792
110864,6182
110865,3793
110866,7666
110868,6904
110869,9646
110870,3200
110871,2917
110872,11538
110873,8636
110874,14000
110875,4478
110877,5728
110879,3200
110880,3676
110881,2228
110882,7737
110883,6189
110884,10614
110886,3090
110887,4000
110888,3835
110889,3827
110890,4521
110891,15249
110892,2976
110893,4792
110894,6182
110895,3793
110896,7666
110898,6904
110899,9646
110900,3200
110901,2917
110902,11538
110903,8636
110904,14000
110905,4478
110907,5728
110909,3200
110910,3676
110911,2228
110912,7737
110913,6189
110914,10614
110916,3090
110917,4000
110918,3835
110919,3827
110920,4521
110921,15249
110922,2976
110923,4792
110924,6182
110925,3793
110926,7666
110928,6904
110929,9646
110930,3200
110931,2917
110932,11538
110933,8636
110934,14000
110935,4478
110937,5728
110939,3200
110940,3676
110941,2228
110942,7737
110943,6189
110944,10614
110946,3090
110947,4000
110948,3835
110949,3827
110950,4521
110951,15249
110952,2976
110953,4792
110954,6182
110955,3793
110956,7666
110958,6904
110959,9646
110960,3200
110961,2917
110962,11538
110963,8636
110964,14000
110965,4478
110967,5728
110969,3200
110970,3676
110971,2228
110972,7737
110973,6189
110974,10614
110976,3090
110977,4000
110978,3835
110979,3827
110980,4521
110981,15249
110982,2976
110983,4792
110984,6182
110985,3793
110986,7666
110988,6904
110989,9646
110990,3200
110991,2917
110992,11538
110993,8636
110994,14000
110995,4478
110997,5728
110999,3200
111000,3676
111001,2228
111002,7737
111003,6189
111004,10614
111006,3090
111007,4000
111008,3835
111009,3827
111010,4521
111011,15249
111012,2976
111013,4792
111014,6182
111015,3793
111016,7666
111018,6904
111019,9646
111020,3200
111021,2917
111022,11538
111023,8636
111024,14000
111025,4478
111027,5728
111029,3200
111030,3676
111031,2228
111032,7737
111033,6189
111034,10614
111036,3090
111037,4000
111038,3835
111039,3827
111040,4521
111041,15249
111042,2976
111043,4792
111044,6182
111045,3793
111046,7666
111048,6904
111049,9646
111050,3200
111051,2917
111052,11538
111053,8636
111054,14000
111055,4478
111057,5728
111059,3200
111060,3676
111061,2228
111062,7737
111063,6189
111064,10614
111066,3090
111067,4000
111068,3835
111069,3827
111070,4521
111071,15249
111072,2976
111073,4792
111074,6182
111075,3793
111076,7666
111078,6904
111079,9646
111080,3200
111081,2917
111082,11538
111083,8636
111084,14000
111085,4478
111087,5728
111089,3200
111090,3676
111091,2228
111092,7737
111093,6189
111094,10614
111096,3090
111097,4000
111098,3835
111099,3827
111100,4521
111101,15249
111102,2976
111103,4792
111104,6182
111105,3793
111106,7666
111108,6904
111109,9646
111110,3200
111111,2917
111112,11538
111113,8636
111114,14000
111115,4478
111117,5728
111119,3200
111120,3676
111121,2228
111122,7737
111123,6189
111124,10614
111126,3090
111127,4000
111128,3835
111129,3827
111130,4521
111131,15249
111132,2976
111133,4792
111134,6182
111135,3793
111136,7666
111138,6904
111139,9646
111140,3200
111141,2917
111142,11538
111143,8636
111144,14000
111145,4478
111147,5728
111149,3200
111150,3676
111151,2228
111152,7737
111153,6189
111154,10614
111156,3090
111157,4000
111158,3835
111159,3827
111160,4521
111161,15249
111162,2976
111163,4792
111164,6182
111165,3793
111166,7666
111168,6904
111169,9646
111170,3200
111171,2917
111172,11538
111173,8636
111174,14000
111175,4478
111177,5728
111179,3200
111180,3676
111181,2228
111182,7737
111183,6189
111184,10614
111186,3090
111187,4000
111188,3835
111189,3827
111190,4521
111191,15249
111192,2976
111193,4792
111194,6182
111195,3793
111196,7666
111198,6904
111199,9646
111200,3200
111201,2917
111202,11538
111203,8636
111204,14000
111205,4478
111207,5728
111209,3200
111210,3676
111211,2228
111212,7737
111213,6189
111214,10614
111216,3090
111217,4000
111218,3835
111219,3827
111220,4521
111221,15249
111222,2976
111223,4792
111224,6182
111225,3793
111226,7666
111228,6904
111229,9646
111230,3200
111231,2917
111232,11538
111233,8636
111234,14000
111235,4478
111237,5728
111239,3200
111240,3676
111241,2228
111242,7737
111243,6189
111244,10614
111246,3090
111247,4000
111248,3835
111249,3827
111250,4521
111251,15249
111252,2976
111253,4792
111254,6182
111255,3793
111256,7666
111258,6904
111259,9646
111260,3200
111261,2917
111262,11538
111263,8636
111264,14000
111265,4478
111267,5728
111269,3200
111270,3676
111271,2228
111272,7737
111273,6189
111274,10614
111276,3090
111277,4000
111278,3835
111279,3827
111280,4521
111281,15249
111282,2976
111283,4792
111284,6182
111285,3793
111286,7666
111288,6904
111289,9646
111290,3200
111291,2917
111292,11538
111293,8636
111294,14000
111295,4478
111297,5728
111299,3200
111300,3676
111301,2228
111302,7737
111303,6189
111304,10614
111306,3090
111307,4000
111308,3835
111309,3827
111310,4521
111311,15249
111312,2976
111313,4792
111314,6182
111315,3793
111316,7666
111318,6904
111319,9646
111320,3200
111321,2917
111322,11538
111323,8636
111324,14000
111325,4478
111327,5728
111329,3200
111330,3676
111331,2228
111332,7737
111333,6189
111334,10614
111336,3090
111337,4000
111338,3835
111339,3827
111340,4521
111341,15249
111342,2976
111343,4792
111344,6182
111345,3793
111346,7666
111348,6904
111349,9646
111350,3200
111351,2917
111352,11538
111353,8636
111354,14000
111355,4478
111357,5728
111359,3200
111360,3676
111361,2228
111362,7737
111363,6189
111364,10614
111366,3090
111367,4000
111368,3835
111369,3827
111370,4521
111371,15249
111372,2976
111373,4792
111374,6182
111375,3793
111376,7666
111378,6904
111379,9646
111380,3200
111381,2917
111382,11538
111383,8636
111384,14000
111385,4478
111387,5728
111389,3200
111390,3676
111391,2228
111392,7737
111393,6189
111394,10614
111396,3090
111397,4000
111398,3835
111399,3827
111400,4521
111401,15249
111402,2976
111403,4792
111404,6182
111405,3793
111406,7666
111408,6904
111409,9646
111410,3200
111411,2917
111412,11538
111413,8636
111414,14000
111415,4478
111417,5728
111419,3200
111420,3676
111421,2228
111422,7737
111423,6189
111424,10614
111426,3090
111427,4000
111428,3835
111429,3827
111430,4521
111431,15249
111432,2976
111433,4792
111434,6182
111435,3793
111436,7666
111438,6904
111439,9646
111440,3200
111441,2917
111442,11538
111443,8636
111444,14000
111445,4478
111447,5728
111449,3200
111450,3676
111451,2228
111452,7737
111453,6189
111454,10614
111456,3090
111457,4000
111458,3835
111459,3827
111460,4521
111461,15249
111462,2976
111463,4792
111464,6182
111465,3793
111466,7666
111468,6904
111469,9646
111470,3200
111471,2917
111472,11538
111473,8636
111474,14000
111475,4478
111477,5728
111479,3200
111480,3676
111481,2228
111482,7737
111483,6189
111484,10614
111486,3090
111487,4000
111488,3835
111489,3827
111490,4521
111491,15249
111492,2976
111493,4792
111494,6182
111495,3793
111496,7666
111498,6904
111499,9646
111500,3200
111501,2917
111502,11538
111503,8636
111504,14000
111505,4478
111507,5728
111509,3200
111510,3676
111511,2228
111512,7737
111513,6189
111514,10614
111516,3090
111517,4000
111518,3835
111519,3827
111520,4521
111521,15249
111522,2976
111523,4792
111524,6182
111525,3793
111526,7666
111528,6904
111529,9646
111530,3200
111531,2917
111532,11538
111533,8636
111534,14000
111535,4478
111537,5728
111539,3200
111540,3676
111541,2228
111542,7737
111543,6189
111544,10614
111546,3090
111547,4000
111548,3835
111549,3827
111550,4521
111551,15249
111552,2976
111553,4792
111554,6182
111555,3793
111556,7666
111558,6904
111559,9646
111560,3200
111561,2917
111562,11538
111563,8636
111564,14000
111565,4478
111567,5728
111569,3200
111570,3676
111571,2228
111572,7737
111573,6189
111574,10614
111576,3090
111577,4000
111578,3835
111579,3827
111580,4521
111581,15249
111582,2976
111583,4792
111584,6182
111585,3793
111586,7666
111588,6904
111589,9646
111590,3200
111591,2917
111592,11538
111593,8636
111594,14000
111595,4478
111597,5728
111599,3200
111600,3676
111601,2228
111602,7737
111603,6189
111604,10614
111606,3090
111607,4000
111608,3835
111609,3827
111610,4521
111611,15249
111612,2976
111613,4792
111614,6182
111615,3793
111616,7666
111618,6904
111619,9646
111620,3200
111621,2917
111622,11538
111623,8636
111624,14000
111625,4478
111627,5728
111629,3200
111630,3676
111631,2228
111632,7737
111633,6189
111634,10614
111636,3090
111637,4000
111638,3835
111639,3827
111640,4521
111641,15249
111642,2976
111643,4792
111644,6182
111645,3793
111646,7666
111648,6904
111649,9646
111650,3200
111651,2917
111652,11538
111653,8636
111654,14000
111655,4478
111657,5728
111659,3200
111660,3676
111661,2228
111662,7737
111663,6189
111664,10614
111666,3090
111667,4000
111668,3835
111669,3827
111670,4521
111671,15249
111672,2976
111673,4792
111674,6182
111675,3793
111676,7666
111678,6904
111679,9646
111680,3200
111681,2917
111682,11538
111683,8636
111684,14000
111685,4478
111687,5728
111689,3200
111690,3676
111691,2228
111692,7737
111693,6189
111694,10614
111696,3090
111697,4000
111698,3835
111699,3827
111700,4521
111701,15249
111702,2976
111703,4792
111704,6182
111705,3793
111706,7666
111708,6904
111709,9646
111710,3200
111711,2917
111712,11538
111713,8636
111714,14000
111715,4478
111717,5728
111719,3200
111720,3676
111721,2228
111722,7737
111723,6189
111724,10614
111726,3090
111727,4000
111728,3835
111729,3827
111730,4521
111731,15249
111732,2976
111733,4792
111734,6182
111735,3793
111736,7666
111738,6904
111739,9646
111740,3200
111741,2917
111742,11538
111743,8636
111744,14000
111745,4478
111747,5728
111749,3200
111750,3676
111751,2228
111752,7737
111753,6189
111754,10614
111756,3090
111757,4000
111758,3835
111759,3827
111760,4521
111761,15249
111762,2976
111763,4792
111764,6182
111765,3793
111766,7666
111768,6904
111769,9646
111770,3200
111771,2917
111772,11538
111773,8636
111774,14000
111775,4478
111777,5728
111779,3200
111780,3676
111781,2228
111782,7737
111783,6189
111784,10614
111786,3090
111787,4000
111788,3835
111789,3827
111790,4521
111791,15249
111792,2976
111793,4792
111794,6182
111795,3793
111796,7666
111798,6904
111799,9646
111800,3200
111801,2917
111802,11538
111803,8636
111804,14000
111805,4478
111807,5728
111809,3200
111810,3676
111811,2228
111812,7737
111813,6189
111814,10614
111816,3090
111817,4000
111818,3835
111819,3827
111820,4521
111821,15249
111822,2976
111823,4792
111824,6182
111825,3793
111826,7666
111828,6904
111829,9646
111830,3200
111831,2917
111832,11538
111833,8636
111834,14000
111835,4478
111837,5728
111839,3200
111840,3676
111841,2228
111842,7737
111843,6189
111844,10614
111846,3090
111847,4000
111848,3835
111849,3827
111850,4521
111851,15249
111852,2976
111853,4792
111854,6182
111855,3793
111856,7666
111858,6904
111859,9646
111860,3200
111861,2917
111862,11538
111863,8636
111864,14000
111865,4478
111867,5728
111869,3200
111870,3676
111871,2228
111872,7737
111873,6189
111874,10614
111876,3090
111877,4000
111878,3835
111879,3827
111880,4521
111881,15249
111882,2976
111883,4792
111884,6182
111885,3793
111886,7666
111888,6904
111889,9646
111890,3200
111891,2917
111892,11538
111893,8636
111894,14000
111895,4478
111897,5728
111899,3200
111900,3676
111901,2228
111902,7737
111903,6189
111904,10614
111906,3090
111907,4000
111908,3835
111909,3827
111910,4521
111911,15249
111912,2976
111913,4792
111914,6182
111915,3793
111916,7666
111918,6904
111919,9646
111920,3200
111921,2917
111922,11538
111923,8636
111924,14000
111925,4478
111927,5728
111929,3200
111930,3676
111931,2228
111932,7737
111933,6189
111934,10614
111936,3090
111937,4000
111938,3835
111939,3827
111940,4521
111941,15249
111942,2976
111943,4792
111944,6182
111945,3793
111946,7666
111948,6904
111949,9646
111950,3200
111951,2917
111952,11538
111953,8636
111954,14000
111955,4478
111957,5728
111959,3200
111960,3676
111961,2228
111962,7737
111963,6189
111964,10614
111966,3090
111967,4000
111968,3835
111969,3827
111970,4521
111971,15249
111972,2976
111973,4792
111974,6182
111975,3793
111976,7666
111978,6904
111979,9646
111980,3200
111981,2917
111982,11538
111983,8636
111984,14000
111985,4478
111987,5728
111989,3200
111990,3676
111991,2228
111992,7737
111993,6189
111994,10614
111996,3090
111997,4000
111998,3835
111999,3827
112000,4521
112001,15249
112002,2976
112003,4792
112004,6182
112005,3793
112006,7666
112008,6904
112009,9646
112010,3200
112011,2917
112012,11538
112013,8636
112014,14000
112015,4478
112017,5728
112019,3200
112020,3676
112021,2228
112022,7737
112023,6189
112024,10614
112026,3090
112027,4000
112028,3835
112029,3827
112030,4521
112031,15249
112032,2976
112033,4792
112034,6182
112035,3793
112036,7666
112038,6904
112039,9646
112040,3200
112041,2917
112042,11538
112043,8636
112044,14000
112045,4478
112047,5728
112049,3200
112050,3676
112051,2228
112052,7737
112053,6189
112054,10614
112056,3090
112057,4000
112058,3835
112059,3827
112060,4521
112061,15249
112062,2976
112063,4792
112064,6182
112065,3793
112066,7666
112068,6904
112069,9646
112070,3200
112071,2917
112072,11538
112073,8636
112074,14000
112075,4478
112077,5728
112079,3200
112080,3676
112081,2228
112082,7737
112083,6189
112084,10614
112086,3090
112087,4000
112088,3835
